contributor,dataset,label,NA,NT,NR,NOR,ORR,NAR_mean,NAR_median,NAR_std,NAR_gini,NAR_IQR,NAT_mean,NAT_median,NAT_std,NAT_gini,NAT_IQR,NCAR_mean,NCAR_median,NCAR_std,NCAR_gini,NCAR_IQR,NTR_mean,NTR_median,NTR_std,NTR_gini,NTR_IQR,DCAR_mean,DCAR_median,DCAR_std,DCAR_gini,DCAR_IQR,DAAR_mean,DAAR_median,DAAR_std,DAAR_gini,DAAR_IQR,DCA_mean,DCA_median,DCA_std,DCA_gini,DCA_IQR,DCAT_mean,DCAT_median,DCAT_std,DCAT_gini,DCAT_IQR
jamietanna_bot,test,Bot,160,6,48.0,5,0.104,3.333,1.0,5.329,0.589,1.0,26.667,15.5,35.97,0.604,27.5,2.105,1.0,2.549,0.443,1.0,1.396,1.0,0.818,0.234,0.0,2.189,0.0,12.102,0.889,0.001,5.828,0.012,16.602,0.884,0.928,3.795,0.006,13.884,0.919,0.181,1.656,0.001,10.912,0.969,0.017
yaook-renovate-bot,test,Bot,299,5,48.0,4,0.083,6.229,3.0,11.436,0.57,3.5,59.8,64.0,60.085,0.476,54.0,1.689,1.0,1.305,0.28,1.0,2.354,2.0,0.812,0.18,1.0,1.817,0.0,7.903,0.886,0.001,1.764,0.085,4.098,0.808,1.885,2.121,0.053,4.629,0.809,1.999,0.573,0.003,1.934,0.908,0.041
project_29738620_bot_e5ded9ada0ddfda09e1d749a2ec15eb8,test,Bot,228,2,1.0,1,1.0,228.0,228.0,0.0,0.0,0.0,114.0,114.0,140.007,0.434,99.0,228.0,228.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2165.721,2165.721,0.0,0.0,0.0,,,0.0,0.0,,9.541,1.067,20.292,0.782,9.718,4.764,0.615,7.645,0.704,6.611
group_8953118_bot_e3cba6a87199141e5bcaf75a0bd9a4df,test,Bot,212,4,30.0,2,0.067,7.067,4.0,18.243,0.609,3.0,53.0,30.5,69.142,0.585,78.0,1.606,1.0,2.254,0.35,0.0,1.1,1.0,0.548,0.088,0.0,9.578,0.0,41.598,0.665,0.0,6.857,0.177,16.576,0.837,3.702,10.249,0.993,21.992,0.798,11.723,17.037,9.882,26.507,0.654,16.741
project_14477200_bot_71bd2c8d7342ab2c19f9cbd1740ce739,test,Bot,20,2,1.0,1,1.0,20.0,20.0,0.0,0.0,0.0,10.0,10.0,12.728,0.45,9.0,20.0,20.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1668.354,1668.354,0.0,0.0,0.0,,,0.0,0.0,,87.808,61.898,81.698,0.502,118.322,0.268,0.268,0.0,0.0,0.0
project_59518842_bot_53fa81a4d2037c5486d475f7e48451a8,test,Bot,61,5,1.0,1,1.0,61.0,61.0,0.0,0.0,0.0,12.2,13.0,7.981,0.328,10.0,61.0,61.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,2092.013,2092.013,0.0,0.0,0.0,,,0.0,0.0,,34.867,0.049,65.478,0.795,33.031,12.978,0.002,36.223,0.888,1.286
project_59518842_bot_03d2aa2168e40ca1748fe8bff82b58f2,test,Bot,19,3,1.0,1,1.0,19.0,19.0,0.0,0.0,0.0,6.333,9.0,4.619,0.281,4.0,19.0,19.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1969.868,1969.868,0.0,0.0,0.0,,,0.0,0.0,,109.437,0.117,254.041,0.838,63.684,109.437,0.117,254.041,0.838,63.684
project_12674929_bot_df7417e5bef6697b7799d3027a351f72,test,Bot,54,1,1.0,1,1.0,54.0,54.0,0.0,0.0,0.0,54.0,54.0,0.0,0.0,0.0,54.0,54.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2169.138,2169.138,0.0,0.0,0.0,,,0.0,0.0,,40.927,6.06,83.09,0.751,40.201,,,0.0,0.0,
project_62674588_bot_a9382389da038ea1871e03a3b34bb28b,test,Bot,87,1,1.0,1,1.0,87.0,87.0,0.0,0.0,0.0,87.0,87.0,0.0,0.0,0.0,87.0,87.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2084.91,2084.91,0.0,0.0,0.0,,,0.0,0.0,,24.243,6.237,53.568,0.743,15.837,,,0.0,0.0,
project_57279821_bot_612687838eb0b5a47cc060f5586e4afa,test,Bot,16,2,1.0,1,1.0,16.0,16.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1992.919,1992.919,0.0,0.0,0.0,,,0.0,0.0,,132.861,0.001,289.806,0.806,104.006,132.861,0.001,289.806,0.806,104.006
project_15223829_bot_0b840da1600e38277ed79aebb54bb369,test,Bot,94,1,1.0,1,1.0,94.0,94.0,0.0,0.0,0.0,94.0,94.0,0.0,0.0,0.0,94.0,94.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2168.39,2168.39,0.0,0.0,0.0,,,0.0,0.0,,23.316,8.951,48.259,0.693,21.716,,,0.0,0.0,
project_56726842_bot_f54ca228562b5113175876912010e603,test,Bot,47,2,1.0,1,1.0,47.0,47.0,0.0,0.0,0.0,23.5,23.5,31.82,0.479,22.5,47.0,47.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1456.545,1456.545,0.0,0.0,0.0,,,0.0,0.0,,31.664,4.402,45.306,0.682,52.513,54.019,54.019,0.0,0.0,0.0
project_56726842_bot_75e4edc3c1e87d0b7fdc102148595550,test,Bot,130,5,1.0,1,1.0,130.0,130.0,0.0,0.0,0.0,26.0,34.0,18.507,0.345,28.0,130.0,130.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,1398.022,1398.022,0.0,0.0,0.0,,,0.0,0.0,,10.837,0.002,25.899,0.848,0.737,13.637,0.001,29.977,0.824,0.487
project_21051488_bot_786dc808bdcfe3ff0dad82ffe2aa8973,test,Bot,10,1,1.0,1,1.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,96.559,96.559,0.0,0.0,0.0,,,0.0,0.0,,10.729,0.008,24.139,0.82,4.819,,,0.0,0.0,
particify-dependency-bot,test,Bot,290,5,2.0,1,0.5,145.0,145.0,66.468,0.162,47.0,58.0,18.0,67.346,0.53,124.0,5.686,3.0,13.281,0.55,2.5,4.0,4.0,1.414,0.125,1.0,15.122,0.008,71.819,0.938,0.016,14.508,0.492,40.21,0.839,20.823,5.179,0.01,18.66,0.876,0.988,5.358,0.009,20.767,0.894,0.984
project_59366820_bot_578383fee65d6eb47c3bc444f76e3c51,test,Bot,120,1,1.0,1,1.0,120.0,120.0,0.0,0.0,0.0,120.0,120.0,0.0,0.0,0.0,120.0,120.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2167.581,2167.581,0.0,0.0,0.0,,,0.0,0.0,,18.215,10.269,25.374,0.624,18.704,,,0.0,0.0,
kubitus-bot,test,Bot,199,6,18.0,4,0.222,11.056,6.0,11.133,0.443,9.0,33.167,31.0,32.499,0.48,58.25,2.926,2.0,5.554,0.478,2.0,3.444,3.0,0.616,0.084,1.0,0.401,0.001,2.916,0.962,0.007,1.846,0.007,4.318,0.846,0.699,0.762,0.003,3.124,0.942,0.008,0.83,0.003,3.319,0.94,0.008
group_12101187_bot_72d7a63cda3920e16501d43a25579901,test,Bot,7,1,7.0,2,0.286,1.0,1.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.011,214.278,354.419,0.525,532.263,333.011,214.278,354.419,0.525,532.263,,,0.0,0.0,
group_8068961_bot_7dd75cdbb46de43e30b5b4d7cd1d9e49,test,Bot,227,5,1.0,1,1.0,227.0,227.0,0.0,0.0,0.0,45.4,40.0,36.74,0.365,3.0,227.0,227.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,911.996,911.996,0.0,0.0,0.0,,,0.0,0.0,,4.035,0.003,20.808,0.923,0.013,5.826,0.004,25.529,0.884,0.238
pipeline-components-bot,test,Bot,211,6,28.0,2,0.071,7.536,6.5,4.67,0.34,6.25,35.167,45.0,25.199,0.347,38.5,1.445,1.0,0.752,0.221,1.0,3.25,4.0,1.206,0.181,1.0,0.449,0.0,3.77,0.96,0.001,1.975,0.029,4.602,0.847,0.93,1.676,0.018,4.92,0.89,0.271,1.673,0.01,5.124,0.895,0.272
group_10887954_bot_74e3ed6e04d796e1962fa0be85fe9ae1,test,Bot,215,2,3.0,1,0.333,71.667,59.0,30.072,0.174,28.0,107.5,107.5,2.121,0.007,1.5,1.132,1.0,0.458,0.108,0.0,1.0,1.0,0.0,0.0,0.0,0.761,0.0,7.063,0.867,0.0,9.519,0.173,28.797,0.879,1.588,9.082,0.171,27.822,0.882,1.54,9.719,0.209,29.075,0.877,1.671
project_54867625_bot_ad792c58eb8ac400c2b3777ec95f2d0a,test,Bot,300,1,1.0,1,1.0,300.0,300.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1509.255,1509.255,0.0,0.0,0.0,,,0.0,0.0,,5.048,0.928,14.495,0.794,3.656,,,0.0,0.0,
project_15291320_bot_7971e8d6eeba4fcde2f7b94650f5e8be,test,Bot,99,6,1.0,1,1.0,99.0,99.0,0.0,0.0,0.0,16.5,15.5,5.431,0.157,5.75,99.0,99.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,2016.009,2016.009,0.0,0.0,0.0,,,0.0,0.0,,20.572,0.001,49.993,0.862,6.988,21.218,0.001,50.648,0.857,6.989
project_18730232_bot_c0572ced588713c7b3b43dfa660760c0,test,Bot,67,1,1.0,1,1.0,67.0,67.0,0.0,0.0,0.0,67.0,67.0,0.0,0.0,0.0,67.0,67.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2168.755,2168.755,0.0,0.0,0.0,,,0.0,0.0,,32.86,18.545,49.284,0.637,46.77,,,0.0,0.0,
project_18730232_bot_f29cf73cf23eed996249b68cc586ab5a,test,Bot,38,3,1.0,1,1.0,38.0,38.0,0.0,0.0,0.0,12.667,13.0,0.577,0.018,0.5,38.0,38.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2016.006,2016.006,0.0,0.0,0.0,,,0.0,0.0,,54.487,0.004,79.726,0.676,167.993,54.487,0.004,79.726,0.676,167.993
tms-bot,test,Bot,16,1,1.0,1,1.0,16.0,16.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1997.511,1997.511,0.0,0.0,0.0,,,0.0,0.0,,133.167,31.49,177.357,0.635,157.505,,,0.0,0.0,
project_45677880_bot_b33ad15d4543d030879caf621cf78d8f,test,Bot,203,1,1.0,1,1.0,203.0,203.0,0.0,0.0,0.0,203.0,203.0,0.0,0.0,0.0,203.0,203.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2148.716,2148.716,0.0,0.0,0.0,,,0.0,0.0,,10.637,5.142,19.368,0.645,20.046,,,0.0,0.0,
project_60607268_bot_3e558ae17beb087a20d5d7d7315d39b4,test,Bot,258,2,1.0,1,1.0,258.0,258.0,0.0,0.0,0.0,129.0,129.0,73.539,0.202,52.0,258.0,258.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,504.003,504.003,0.0,0.0,0.0,,,0.0,0.0,,1.961,0.0,6.586,0.908,0.0,1.185,0.0,5.232,0.937,0.0
stalb,test,Human,41,6,6.0,4,0.667,6.833,6.0,5.565,0.386,5.0,6.833,3.5,9.496,0.549,2.5,4.556,2.0,5.388,0.537,6.0,2.167,2.0,1.169,0.269,1.5,58.41,0.457,170.108,0.787,0.868,120.235,1.16,241.575,0.793,80.857,37.189,0.161,133.632,0.928,1.112,36.704,0.119,149.775,0.931,2.534
project_21151470_bot_736442629f8f7b42b4d112b24f7791d0,test,Bot,57,2,1.0,1,1.0,57.0,57.0,0.0,0.0,0.0,28.5,28.5,38.891,0.482,27.5,57.0,57.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1438.581,1438.581,0.0,0.0,0.0,,,0.0,0.0,,25.689,4.054,52.122,0.747,24.031,94.582,94.582,0.0,0.0,0.0
project_21151470_bot_7bc6a7b8863a976288d507c40a61621a,test,Bot,105,2,1.0,1,1.0,105.0,105.0,0.0,0.0,0.0,52.5,52.5,72.832,0.49,51.5,105.0,105.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1445.171,1445.171,0.0,0.0,0.0,,,0.0,0.0,,13.896,0.186,38.114,0.829,15.36,94.571,94.571,0.0,0.0,0.0
project_58711783_bot_23e091f26a184df186cb9076209c0719,test,Bot,19,1,1.0,1,1.0,19.0,19.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2128.984,2128.984,0.0,0.0,0.0,,,0.0,0.0,,118.277,80.981,132.416,0.566,160.857,,,0.0,0.0,
math-pi,test,Human,69,3,1.0,1,1.0,69.0,69.0,0.0,0.0,0.0,23.0,4.0,35.539,0.609,31.5,69.0,69.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1396.079,1396.079,0.0,0.0,0.0,,,0.0,0.0,,20.531,0.398,61.248,0.88,5.512,4.245,0.437,7.355,0.732,3.914
flywheel-bot,test,Bot,292,4,33.0,8,0.242,8.848,5.0,10.186,0.519,6.0,73.0,44.5,72.778,0.409,40.5,1.836,1.0,1.227,0.314,1.0,2.515,3.0,1.302,0.279,3.0,2.587,0.0,9.745,0.856,0.095,4.248,1.948,5.443,0.635,5.504,3.72,0.399,6.582,0.765,3.352,1.676,0.117,3.663,0.823,0.912
project_56243493_bot_ba196c66326fe4499f869411e46d7052,test,Bot,31,3,1.0,1,1.0,31.0,31.0,0.0,0.0,0.0,10.333,13.0,8.327,0.344,8.0,31.0,31.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1214.15,1214.15,0.0,0.0,0.0,,,0.0,0.0,,40.472,0.658,85.607,0.804,39.431,38.826,0.002,91.911,0.84,6.774
group_85365992_bot_a383fa235583af3f1b1f40739684af2d,test,Bot,9,2,1.0,1,1.0,9.0,9.0,0.0,0.0,0.0,4.5,4.5,0.707,0.056,0.5,9.0,9.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1851.306,1851.306,0.0,0.0,0.0,,,0.0,0.0,,231.413,0.357,447.324,0.71,171.648,263.807,0.001,472.922,0.654,336.665
group_85365992_bot_7f844b08dc34f5c1ee5f40aed61b145d,test,Bot,87,5,1.0,1,1.0,87.0,87.0,0.0,0.0,0.0,17.4,5.0,23.007,0.598,22.0,87.0,87.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,1267.601,1267.601,0.0,0.0,0.0,,,0.0,0.0,,14.74,0.003,44.695,0.905,0.019,15.459,0.001,46.704,0.902,0.002
project_25847700_bot_620c0352702cedd7e0f87d2370c585b9,test,Bot,83,1,1.0,1,1.0,83.0,83.0,0.0,0.0,0.0,83.0,83.0,0.0,0.0,0.0,83.0,83.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2160.001,2160.001,0.0,0.0,0.0,,,0.0,0.0,,26.341,24.0,8.097,0.082,0.002,,,0.0,0.0,
group_5666320_bot_0b57c151bae9317c22e025f529ff07ba,test,Bot,273,4,5.0,3,0.6,54.6,12.0,97.215,0.681,17.0,68.25,15.5,106.503,0.589,54.25,7.378,2.0,11.461,0.645,2.0,2.6,3.0,0.894,0.123,0.0,20.868,0.001,72.007,0.838,3.021,2.022,0.081,10.817,0.937,0.153,3.106,0.161,18.6,0.913,0.551,1.31,0.055,8.683,0.952,0.143
biwg-bot,test,Bot,287,7,5.0,2,0.4,57.4,43.0,63.256,0.463,24.0,41.0,14.0,46.583,0.55,58.5,2.518,2.0,2.56,0.391,2.0,4.0,3.0,1.732,0.18,1.0,4.027,0.001,13.007,0.855,0.017,4.504,0.955,9.988,0.758,4.98,3.385,0.029,8.292,0.83,2.016,3.113,0.009,9.274,0.883,0.875
shepard-bot,test,Bot,289,3,3.0,1,0.333,96.333,23.0,133.125,0.54,117.0,96.333,31.0,115.768,0.466,101.0,9.966,4.0,14.229,0.609,6.0,3.0,3.0,0.0,0.0,0.0,25.673,0.004,59.472,0.835,0.042,14.554,0.021,20.971,0.67,23.936,4.0,0.003,13.123,0.915,0.009,7.019,0.003,17.462,0.863,0.013
The123robot,test,Bot,169,5,1.0,1,1.0,169.0,169.0,0.0,0.0,0.0,33.8,25.0,36.465,0.48,13.0,169.0,169.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,1674.872,1674.872,0.0,0.0,0.0,,,0.0,0.0,,9.969,0.012,50.019,0.961,0.106,9.254,0.007,40.273,0.951,0.123
group_5034914_bot_af6d79480d44bfb3a5f557b14c71e806,test,Bot,51,1,36.0,8,0.222,1.417,1.0,0.554,0.187,1.0,51.0,51.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.444,0.001,9.241,0.975,0.003,1.444,0.001,9.241,0.975,0.003,,,0.0,0.0,
project_33611450_bot_f73e10ecbe928255952661fc512af1a0,test,Bot,222,5,1.0,1,1.0,222.0,222.0,0.0,0.0,0.0,44.4,42.0,17.271,0.189,23.0,222.0,222.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,791.718,791.718,0.0,0.0,0.0,,,0.0,0.0,,3.582,0.051,22.174,0.919,0.677,3.32,0.049,22.985,0.934,0.57
abpbot,test,Bot,200,2,9.0,1,0.111,22.222,11.0,33.937,0.633,26.0,100.0,100.0,140.007,0.495,99.0,1.575,1.0,1.151,0.294,1.0,1.111,1.0,0.333,0.089,0.0,0.574,0.0,1.345,0.468,0.578,0.649,0.467,0.727,0.539,0.661,0.777,0.569,0.773,0.495,0.847,1.01,1.01,0.341,0.119,0.241
solveridevbot,test,Bot,249,5,1.0,1,1.0,249.0,249.0,0.0,0.0,0.0,49.8,34.0,59.801,0.504,8.0,249.0,249.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,815.979,815.979,0.0,0.0,0.0,,,0.0,0.0,,3.29,0.009,9.79,0.901,0.005,4.922,0.009,10.717,0.825,0.024
project_40106309_bot_5c9b648cbf0a492dea949ae9a2e39081,test,Bot,52,2,1.0,1,1.0,52.0,52.0,0.0,0.0,0.0,26.0,26.0,35.355,0.481,25.0,52.0,52.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1390.556,1390.556,0.0,0.0,0.0,,,0.0,0.0,,27.266,21.677,50.446,0.657,27.778,22.516,22.516,0.0,0.0,0.0
group_70446164_bot_2b5eee27d1fa0f544100953ddea82aef,test,Bot,119,3,4.0,2,0.5,29.75,25.5,26.588,0.405,16.75,39.667,18.0,49.217,0.51,45.5,2.38,1.0,3.155,0.476,1.0,1.75,1.5,0.957,0.25,1.25,31.845,0.0,171.593,0.878,0.335,11.299,1.839,20.718,0.725,15.894,18.186,2.681,36.497,0.773,15.328,34.331,1.339,54.066,0.721,46.847
group_13501534_bot_3403959abd4f8e037292b39e15af20c7,test,Bot,193,1,3.0,3,1.0,64.333,14.0,95.081,0.584,84.5,193.0,193.0,0.0,0.0,0.0,8.773,1.5,12.899,0.664,8.25,1.0,1.0,0.0,0.0,0.0,89.233,0.02,158.572,0.551,109.923,9.564,4.943,8.93,0.499,16.746,11.271,1.07,30.47,0.821,5.447,,,0.0,0.0,
project_45471583_bot_e6f6a6d463ad6802d8b3e281d8c3cc32,test,Bot,66,6,1.0,1,1.0,66.0,66.0,0.0,0.0,0.0,11.0,9.0,10.621,0.485,16.75,66.0,66.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,1256.297,1256.297,0.0,0.0,0.0,,,0.0,0.0,,19.328,0.019,41.666,0.823,13.246,8.501,0.004,25.408,0.875,3.011
project_16459289_bot_dd9050bef2c08a355bd955153f8d0e0e,test,Bot,157,1,1.0,1,1.0,157.0,157.0,0.0,0.0,0.0,157.0,157.0,0.0,0.0,0.0,157.0,157.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2139.625,2139.625,0.0,0.0,0.0,,,0.0,0.0,,13.716,1.909,28.985,0.771,17.475,,,0.0,0.0,
group_84112325_bot_ea39c2d1452d20384a902075f9acb2f2,test,Bot,285,5,9.0,1,0.111,31.667,36.0,11.5,0.171,8.0,57.0,14.0,71.221,0.582,103.0,1.993,2.0,0.968,0.24,1.0,3.333,3.0,1.0,0.156,1.0,0.043,0.001,0.319,0.955,0.002,11.789,0.018,40.432,0.927,0.03,5.916,0.003,29.14,0.963,0.02,4.714,0.002,26.869,0.971,0.013
magdabot,test,Bot,51,2,1.0,1,1.0,51.0,51.0,0.0,0.0,0.0,25.5,25.5,26.163,0.363,18.5,51.0,51.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2091.184,2091.184,0.0,0.0,0.0,,,0.0,0.0,,41.824,12.139,87.158,0.725,41.744,105.705,46.374,157.818,0.666,86.061
group_87841352_bot_06158a4348bb86c5f716829c854dc0cb,test,Bot,287,2,1.0,1,1.0,287.0,287.0,0.0,0.0,0.0,143.5,143.5,2.121,0.005,1.5,287.0,287.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,477.437,477.437,0.0,0.0,0.0,,,0.0,0.0,,1.669,0.772,3.84,0.714,0.917,2.335,0.778,4.736,0.723,0.831
ginkgo-bot,test,Bot,269,3,1.0,1,1.0,269.0,269.0,0.0,0.0,0.0,89.667,34.0,126.081,0.577,116.5,269.0,269.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1275.716,1275.716,0.0,0.0,0.0,,,0.0,0.0,,4.76,0.452,13.485,0.828,2.524,6.786,0.558,20.68,0.831,4.886
project_54957577_bot_7321125886f443c0782dbdfdabc5267e,test,Bot,154,6,1.0,1,1.0,154.0,154.0,0.0,0.0,0.0,25.667,20.0,27.811,0.53,45.0,154.0,154.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,1458.857,1458.857,0.0,0.0,0.0,,,0.0,0.0,,9.535,0.003,25.322,0.874,0.304,8.522,0.002,23.282,0.885,0.134
project_54957577_bot_985ef042f665e7d9793246aff8532635,test,Bot,93,2,1.0,1,1.0,93.0,93.0,0.0,0.0,0.0,46.5,46.5,64.347,0.489,45.5,93.0,93.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1410.88,1410.88,0.0,0.0,0.0,,,0.0,0.0,,15.336,2.754,24.797,0.697,24.087,4.648,4.648,0.0,0.0,0.0
project_54957577_bot_10407bb3c377aef81f252c48775cf809,test,Bot,69,2,1.0,1,1.0,69.0,69.0,0.0,0.0,0.0,34.5,34.5,47.376,0.486,33.5,69.0,69.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1445.566,1445.566,0.0,0.0,0.0,,,0.0,0.0,,21.258,2.57,61.05,0.809,20.302,4.706,4.706,0.0,0.0,0.0
project_42150930_bot_a47792031cb8d13d263edbcd69a1b639,test,Bot,113,4,1.0,1,1.0,113.0,113.0,0.0,0.0,0.0,28.25,24.5,27.633,0.467,34.25,113.0,113.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1943.254,1943.254,0.0,0.0,0.0,,,0.0,0.0,,17.35,0.364,43.021,0.854,6.531,16.216,0.363,38.219,0.842,7.452
group_3327297_bot_3490d86a901d88a501a5b5a8af9f910e,test,Bot,86,4,12.0,3,0.25,7.167,6.0,5.474,0.399,5.0,21.5,19.0,16.902,0.372,16.0,2.15,2.0,1.35,0.325,2.0,1.917,1.5,1.084,0.286,2.0,0.003,0.001,0.004,0.459,0.004,7.395,0.122,21.795,0.888,0.28,3.394,0.006,15.12,0.948,0.116,4.871,0.004,18.531,0.934,0.049
group_3327297_bot_18b4c1b78122aefdbc491ca59fdf6240,test,Bot,207,4,43.0,4,0.093,4.814,6.0,2.363,0.26,5.0,51.75,54.0,21.376,0.194,30.75,1.025,1.0,0.156,0.024,0.0,3.163,4.0,1.022,0.164,2.0,0.004,0.0,0.056,0.795,0.0,0.805,0.001,8.636,0.989,0.001,0.789,0.001,8.531,0.989,0.001,2.362,0.0,16.666,0.973,0.001
CouchersBot,test,Bot,263,2,1.0,1,1.0,263.0,263.0,0.0,0.0,0.0,131.5,131.5,99.702,0.268,70.5,263.0,263.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,951.903,951.903,0.0,0.0,0.0,,,0.0,0.0,,3.633,0.805,6.296,0.729,3.821,3.821,0.998,5.918,0.693,3.961
project_12968493_bot_9e55734f2799df42f53a5dd6429a880d,test,Bot,195,3,1.0,1,1.0,195.0,195.0,0.0,0.0,0.0,65.0,86.0,56.507,0.366,53.5,195.0,195.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1443.022,1443.022,0.0,0.0,0.0,,,0.0,0.0,,7.438,0.003,29.532,0.914,0.043,8.483,0.006,31.419,0.909,0.084
